spbm,spmc,ppbm,lbbm,jxs,xxs,wsjj,hsjj,sj
00bcf782,BENBO服饰系列B,223,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b2a0e823,Rose BulleFB,668,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
80111582,格劳艾伦 C,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cdb3ebd6,Rose BulleFD,668,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c5f4b18b,JEFENB.5,877,70202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1f236e87,英乐士纸品D,1141,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e47c135e,Rose BulleF员购,668,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
427cbbf4,EXR女装正价,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
bba7681c,英乐士纸品A,1141,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e545d618,BENBO服饰系列C,223,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dc1fdcba,SODA服装系列E,54,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b8912fbd,英乐士用品E,1141,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a54f37f9,BENBO服饰系列D,223,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a7f60e1f,纪梵希针织衫AACkD1111D,418,50101,1.17,1.17,530.7692 ,621.0000 ,1380.0000 
8d74f319,纪梵希针织衫AACkD11330,418,50101,1.17,1.17,492.3077 ,576.0000 ,1280.0000 
26add2f9,纪梵希针织衫AACkD2331D,418,50101,1.17,1.17,607.6923 ,711.0000 ,1580.0000 
c3bccb11,爱慕KIDSF,1140,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
656f9452,纪梵希衬衫AACkE0C304EB,418,50101,1.17,1.17,761.5385 ,891.0000 ,1980.0000 
1815b58b,纪梵希衬衫AACkE2C33CA2,418,50101,1.17,1.17,530.7692 ,621.0000 ,1390.0000 
b5510dad,恒源祥内衣员购,354,90702,1.06,1.06,0.0000 ,0.0000 ,0.0000 
cc8cf2fe,BENBO服饰系列F,223,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b8e82125,OFF淑女装正价 z,268,70202,1.06,1.06,0.0000 ,0.0000 ,0.0000 
0f93ecd9,保罗系列,41,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
34d88a8b,SODA服装系列D,54,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dc65a269,BENBO服饰系列员购,223,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dd989a97,雾道CANF MOFFO  E,875,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
81f025a8,MUD,1136,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8657973,EXR女装B.5,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d480a3d8,GJ服装系列B,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6223b364,MU正价,1136,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ec6602ee,EXR女装B,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6c9bf487,EXR女装C,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b19de05e,BY selvageD,1137,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2982c18c,EXR女装D,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
bd8eb07a,EXR女装F,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a287a66d,EXR女装员购,669,60201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ba448ae2,纪梵希夹克AACk4203BE,418,50101,1.17,1.17,1146.1538 ,1341.0000 ,2980.0000 
16d8f9e3,SODA服装系列C,54,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fe633389,GJ服装系列C,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
61b0b749,美极 A,907,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3e1877a3,美极 B.5,907,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cef95087,LA  FEEF,1002,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8935263,集雅廊Sergio Borch座钟 A443OR-0A,756,90901,1.17,1.17,461.5385 ,540.0000 ,1620.0000 
31b525d1,GJ服装系列D,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7dcb8adc,法蓝瓷正价,1046,90904,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3d974369,GJ服装系列E,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7dbfbad3,AbsoluFe服装系列,86,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
ef1fda90,SODA服装系列B,54,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0be056eb,LA  FEED,1002,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1529a7df,李宁系列,42,30301,1.06,1.06,0.0000 ,0.0000 ,0.0000 
4bf6ce5f,GJ服装系列4,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b696b271,雅致受卡A,702,90901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d10134d4,强生用品F,251,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3e0b3e88,强生用品员购,251,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c12a2e3f,花王尿裤,339,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c207dede,GJ服装系列F,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ea1badfe,强生用品A,251,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0231c260,花王尿裤C,339,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f302117e,花王尿裤D,339,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3811890a,格劳艾伦 E,1105,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
52e14ae8,花王尿裤F,339,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b2dee5a5,calvin klein jeansC.5,870,60102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4e5a3121,伊维斯C,548,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
58828c95,哥比兔系列A,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ceeb7591,GJ服装系列员购,127,50303,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6dc98ac8,费尔的王子员购,1131,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
40d424cf,哥比兔系列C,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e73a04a7,哥比兔系列D,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
355564a1,费尔的王子C,1131,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
305621c1,哥比兔系列E,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
132ad128,哥比兔系列F,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
49cfb4f3,黛安芬内衣系列员购,177,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d9851467,哥比兔系列员购,244,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cc16380f,婴儿世界系列B,243,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f577052a,婴儿世界系列D,243,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
941375ba,婴儿世界系列E,243,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f9611440,简服装系列E,55,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7e9b12f0,G.套西 EC12EC40,418,50101,1.17,1.17,4192.3077 ,4905.0000 ,10900.0000 
e8d1986f,集雅廊Sergio Borchi座钟 A4C4L-0D,756,90901,1.17,1.17,286.3248 ,335.0000 ,1010.0000 
72eaf763,简服装系列C,55,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1212623a,playboy服装系列C,210,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
04f5bd7b,JILL SFUARFE,1135,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
540c0df9,Emporio Armni 正价,1069,60401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a1052507,Emporio Armni D,1069,60401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
895e9cff,Emporio Armni A,1069,60401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d9272fa2,playboy服装系列D,210,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
fac6e641,集雅廊Sergio Borchi座钟 A4C4L-0A,756,90901,1.17,1.17,358.1197 ,419.0000 ,1260.0000 
6d39be19,美极 C,907,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e1811a96,美极 E,907,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
38cc2b84,简服装系列B,55,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0e643719,playboy服装系列E,210,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
ab080905,ZIOZIA正价,736,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c166bdc9,集雅廊Sergio Borchi座钟 A420R-0A,756,90901,1.17,1.17,467.5214 ,547.0000 ,1640.0000 
6147ec50,ZIOZIAA,736,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a05d2da2,ZIOZIAE,736,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
867765c0,ZIOZIAC,736,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
05b0253d,素然B.5价,1066,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4fc04b6c,钡萱正价,502,70201,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d45a6ac2,P-PLUSF,1119,60402,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ab264ce8,素然员购,1066,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
003d4ea0,科沃斯C,951,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7fffbcd1,P-PLUSB,1119,60402,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4f042ac6,AD INFANF 用品B,922,70701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
62f4668f,美极 员购,907,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
95b8991d,科沃斯D,951,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1959eeca,MARYLINGF,1117,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
aaad7129,永丰源 正价,902,90901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e8910456,美极 D,907,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e5e27768,耐克系列商品员购,390,30101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b4fe58fc,playboy服装系列员购,210,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
e160509a,FRAVELPRO皮具受卡B.5,480,50401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e690549f,overrideF,1122,60401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
95900caf,茵子杂件C.5,231,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6f5ea036,简服装系列F,55,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
24f5158d,overrideB,1122,60401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d6be5f51,耐克系列商品C,390,30101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8a5f6710,金利莱服装系列A,157,50304,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0ce38db6,棉田系列员购,310,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
31e31e24,LA  FEEB.5,1002,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
edc38bc1,金利莱服装系列B,157,50304,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9b19bcb9,喜得龙系列商品F,389,30501,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7ee928ef,曼秀雷敦护唇系列,235,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ec355927,FRAVELPRO皮具F,480,50401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4d12fb0d,KODICE 员购,1118,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a7c89e4f,金利莱服装系列C,157,50304,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8198a9f0,曼秀雷敦护唇系列C.5,235,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
60c1d11f,KODICE C,1118,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9997e9b6,喜得龙系列商品C,389,30501,1.17,1.17,0.0000 ,0.0000 ,0.0000 
742fcec7,棉田系列A,310,90902,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4c0a112e,曼秀雷敦护唇系列员购,235,91101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
95f0a052,KODICE 正价,1118,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5b8b77c0,LA  FEEB,1002,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
23a26972,金利莱服装系列F,157,50304,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8df57f46,碧欧泉男士炽能眼霜,538,40101,1.17,1.17,341.8803 ,400.0000 ,500.0000 
71f7c1bf,ipanema(依帕内玛)E,1205,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7dfc4f32,娇兰金璨单色眼影,859,40101,1.17,1.17,200.0000 ,234.0000 ,300.0000 
f3aed144,ipanema(依帕内玛)F,1205,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ec8c915e,ipanema(依帕内玛)员购,1205,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
42b2b0df,EK(正价),1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
22575899,EK A,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0a2cac9b,EK B.5,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0d05b20a,EK B,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5b998f26,EK C,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4b5e4f18,EK D,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6aeb19f8,EK E,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
221854f0,EK F,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2caa72ca,EK 员购,1206,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
230c344b,碧欧泉奇迹滋养礼盒,538,40101,1.17,1.17,598.2906 ,700.0000 ,875.0000 
a0b7b6e8,植村秀琥珀臻萃精华乳,950,40101,1.17,1.17,593.3333 ,694.2000 ,890.0000 
5defb6da,茱莉蔻玫瑰沁夏洗护套装,1051,40101,1.17,1.17,617.5214 ,722.5000 ,850.0000 
650f2379,茱莉蔻薰衣草舒缓洗护套装,1051,40101,1.17,1.17,617.5214 ,722.5000 ,850.0000 
17f4e4a1,华纳莱 正价,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
22b75bb9,华纳莱 A,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6c7b792f,华纳莱 B,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
24ae3c8c,华纳莱 C,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ec3ab287,华纳莱 D,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8736c992,华纳莱 E,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1e4831d5,华纳莱 T,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
75d056a2,华纳莱 员购,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
76e8e6e4,华纳莱 B.5,1184,60301,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0ba409c4,娇兰腮红,859,40101,1.17,1.17,280.0000 ,327.6000 ,420.0000 
68a502bb,迪奥梦幻美肌修颜乳,753,40101,1.17,1.17,733.3333 ,858.0000 ,1100.0000 
54d81e51,植村秀990油泡套装,950,40101,1.17,1.17,660.0000 ,772.2000 ,990.0000 
61f83f99,碧欧泉新活泉手霜礼盒,538,40101,1.17,1.17,181.8803 ,212.8000 ,266.0000 
7d6accf8,迪奥真我母亲节礼盒,753,40101,1.17,1.17,1216.8803 ,1423.7500 ,1675.0000 
b7559975,迪奥红色1号防晒霜,753,40101,1.17,1.17,393.3333 ,460.2000 ,590.0000 
e350cbf2,迪奥红1焕新美容液,753,40101,1.17,1.17,326.6667 ,382.2000 ,490.0000 
977d6c20,迪奥沁透蜜粉饼,753,40101,1.17,1.17,366.6667 ,429.0000 ,550.0000 
897f79c6,欧珀莱儿童防晒霜,1,40101,1.17,1.17,116.2393 ,136.0000 ,170.0000 
e46d50f5,欧珀莱臻白多效套盒,1,40101,1.17,1.17,215.3846 ,252.0000 ,360.0000 
1cc34c78,科颜氏蔓越莓活力亮采面膜,1116,40101,1.17,1.17,188.3419 ,220.3600 ,280.0000 
b33dcc4e,科颜氏芫荽橙萃净澈面膜,1116,40101,1.17,1.17,188.3419 ,220.3600 ,280.0000 
9de51ed4,莱珀妮瑞士冰晶新生套装,1147,40101,1.17,1.17,2905.9829 ,3400.0000 ,4000.0000 
3de5e32b,迈雅 正价,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
36fbf0ef,迈雅 A,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
590234cc,迈雅 B.5,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9f8e3c5b,迈雅 B,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f56ee192,迈雅 C,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
24f57ca6,迈雅 D,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
24d1faf6,迈雅 E,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ae2718c7,迈雅 F,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
42b0473f,迈雅 员购,1203,81001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8925f0a4,赫莲娜极致之美眼部奢享套装,1008,40101,1.17,1.17,1200.0000 ,1404.0000 ,1800.0000 
bfa73e17,G.皮带C0403A0B1B0,418,50101,1.17,1.17,588.8889 ,689.0000 ,1530.0000 
339af4e8,芭比波朗流云光泽眼线笔,1095,40101,1.17,1.17,166.6667 ,195.0000 ,250.0000 
2dc510d7,爱念族银饰品系列C,410,100102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
41870630,G.钱包D0D00B0E/14,418,50101,1.17,1.17,1242.7350 ,1454.0000 ,3230.0000 
1de90a3f,欧珀莱睫毛夹,1,40102,1.17,1.17,51.2821 ,60.0000 ,80.0000 
e7a003ca,L,575,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
bf93c1e4,兰蔻粉底刷,451,40101,1.17,1.17,228.7009 ,267.5800 ,340.0000 
ec724e94,圣罗兰纯色唇釉102D,1133,40101,1.17,1.17,206.6667 ,241.8000 ,310.0000 
f6615334,娇韵诗抚纹套装,783,40101,1.17,1.17,363.2479 ,425.0000 ,500.0000 
b87f3d7f,寐系列员购,435,90701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e381d216,雅诗兰黛腮红/眉粉,575,40101,1.17,1.17,300.0000 ,351.0000 ,450.0000 
e1b12f50,雅诗兰黛遮瑕刷,575,40101,1.17,1.17,166.6667 ,195.0000 ,250.0000 
96b90561,芭比波朗艳褐/浅咖眉妆组合,1095,40101,1.17,1.17,346.6667 ,405.6000 ,520.0000 
9f2f04d3,嘉莲威活动E,45,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
29aaebc8,日用洗化2吉百事 洁丽宝员购,1085,90904,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7.16E+08,圣罗兰晶透蜜糖唇膏B4,1133,40101,1.17,1.17,206.6667 ,241.8000 ,310.0000 
fd5d56b4,圣罗兰纯色唇釉12D,1133,40101,1.17,1.17,206.6667 ,241.8000 ,310.0000 
f72bcbdc,咖博用品B,1092,91001,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7db80624,迪奥小姐花漾淡香水旅行补充装,753,40101,1.17,1.17,553.3333 ,647.4000 ,830.0000 
cd20e3c9,圣罗兰闪烁灿金唇彩E3D,1133,40101,1.17,1.17,186.6667 ,218.4000 ,280.0000 
0cba2844,古奇眼镜员购,440,70403,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2e9948c7,雅诗兰黛晶智焕白莹采精华露,575,40101,1.17,1.17,500.0000 ,585.0000 ,750.0000 
3ddd84b4,芭比波朗弹力保湿精华/保湿面霜,1095,40101,1.17,1.17,466.6667 ,546.0000 ,700.0000 
c3ac25ef,植村秀唇刷,950,40101,1.17,1.17,186.6667 ,218.4000 ,280.0000 
38d4e25b,la vinne C,697,90903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
570350d5,迪奥花蜜防晒/花BB,753,40101,1.17,1.17,633.3333 ,741.0000 ,950.0000 
ce6617fe,吉帝拉 F,642,70202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9f142c01,body pops F,678,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5946dcdc,芭比波朗烟熏/派对/双头睫毛膏,1095,40101,1.17,1.17,186.6667 ,218.4000 ,280.0000 
fc34a51d,欧珀莱净透卸妆油,1,40102,1.17,1.17,115.3846 ,135.0000 ,180.0000 
70fa5bd1,阳光美容项目,422,31001,1.06,1.06,0.0000 ,0.0000 ,0.0000 
d08ba21a,VASFOB服饰双倍积分,34,80702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
02ea0e68,G.毛衣  AA4CD042,418,50101,1.17,1.17,481.1966 ,563.0000 ,1250.0000 
9a874a2b,ziozia员购,1094,80602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ee392f13,迪奥轻柔卸妆水,753,40101,1.17,1.17,250.0000 ,292.5000 ,375.0000 
93622dc0,希思黎芳香眼唇霜,1006,40101,1.17,1.17,786.6667 ,920.4000 ,1180.0000 
72a1479c,雅顿绿茶香氛护发乳2E0ML,572,40101,1.17,1.17,66.6667 ,78.0000 ,100.0000 
327d136e,雅顿时空更生活霜,572,40101,1.17,1.17,473.3333 ,553.8000 ,710.0000 
5ebbf41e,G.钱夹　20D000E1,418,50101,1.17,1.17,446.1538 ,522.0000 ,1160.0000 
65a4a81c,纳帕佳  A,121,60202,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0f04f5c9,家美乐护肤品A,409,70402,1.06,1.06,0.0000 ,0.0000 ,0.0000 
0382438f,梦百合B.5,1053,90701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ada54c3e,迪奥FOFO手霜,753,40101,1.17,1.17,320.0000 ,374.4000 ,480.0000 
37b41ca9,欧珀莱涌泉润肌柔润乳,1,40102,1.17,1.17,107.6923 ,126.0000 ,180.0000 
470c2efb,寐系列正价,435,90701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0d049973,韩国石村彩器  A,557,90901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7b4e4519,雅诗兰黛白金级日夜尊宠精华面霜,575,40101,1.17,1.17,7200.0000 ,8424.0000 ,10800.0000 
dfca0741,希思黎抗老奢华/全效套,1006,40101,1.17,1.17,8053.3333 ,9422.4000 ,12080.0000 
6a5968d6,希思黎眼唇霜,1006,40101,1.17,1.17,600.0000 ,702.0000 ,900.0000 
e4519a0f,G.名片夹D0D00D0E/D3,418,50101,1.17,1.17,907.6923 ,1062.0000 ,2360.0000 
ed56c672,植村秀经典便携套刷,950,40101,1.17,1.17,453.3333 ,530.4000 ,680.0000 
336cf803,威可多 D,632,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
93475236,威可多受专柜卡B.5,632,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
498b19f0,家之良品C,1091,90901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
69e8135f,欧珀莱温和防晒乳,1,40102,1.17,1.17,96.1538 ,112.5000 ,150.0000 
08b78f42,娇兰快乐美肤日霜,859,40101,1.17,1.17,380.0000 ,444.6000 ,570.0000 
1b3afa17,威可多正价,632,80701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f475943b,雅顿绿茶夏日SPA组,572,40101,1.17,1.17,390.0000 ,456.3000 ,585.0000 
b651304b,芭比波朗舒盈粉妆条,1095,40101,1.17,1.17,280.0000 ,327.6000 ,420.0000 
2b0dde81,路逸莎美 A,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
6c46e768,CANALI服饰双倍积分,34,50101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b2c90aaf,ourq服装 F,630,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c373cf23,迪奥雪晶灵夜间祛斑精华,753,40101,1.17,1.17,866.6667 ,1014.0000 ,1300.0000 
111b7d1f,迪奥桀骜舒缓保湿水,753,40101,1.17,1.17,346.6667 ,405.6000 ,520.0000 
98772081,菲姐系列 E,596,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
234ee20f,路逸莎美 B.5,269,70102,1.06,1.06,0.0000 ,0.0000 ,0.0000 
afa14a74,雅顿轻适无暇粉底液30ML,572,40101,1.17,1.17,180.0000 ,210.6000 ,270.0000 
9e7c91ee,迪奥花蜜活颜丝悦乳霜,753,40101,1.17,1.17,2000.0000 ,2340.0000 ,3000.0000 
30fd6961,碧欧泉男士御尊礼盒,538,40101,1.17,1.17,806.8376 ,944.0000 ,1180.0000 
74cb5cce,希思黎抗老C200套,1006,40101,1.17,1.17,4800.0000 ,5616.0000 ,7200.0000 
c9289169,依莉莎女包E,529,60301,1.06,1.06,0.0000 ,0.0000 ,0.0000 
7118b95b,欧珀莱AP美活悦目珠粉,1,40102,1.17,1.17,136.7521 ,160.0000 ,200.0000 
ec27b037,茱莉蔻活机手护全组合,1051,40101,1.17,1.17,572.4786 ,669.8000 ,788.0000 
10bb499d,迪奥活肤驻颜修护乳霜套,753,40101,1.17,1.17,958.9744 ,1122.0000 ,1320.0000 
3bb34d28,迪奥密集修护精华露套,753,40101,1.17,1.17,879.0598 ,1028.5000 ,1210.0000 
5bb98941,恒源祥C,354,30901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f3f69047,G.长FAADLC000B/4E,418,50101,1.17,1.17,838.4615 ,981.0000 ,2180.0000 
cc42553e,CC用品D,1064,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e9ceb530,倩碧眉笔/眼线笔杆,576,40101,1.17,1.17,40.0000 ,46.8000 ,60.0000 
1057d52f,恒源祥B,354,30901,1.17,1.17,0.0000 ,0.0000 ,0.0000 
eede7540,欧珀莱AP水活睡眠面膜,1,40102,1.17,1.17,150.4274 ,176.0000 ,220.0000 
a2453360,香奈儿控油纸/唇膏笔,535,40101,1.17,1.17,211.5385 ,247.5000 ,330.0000 
36776f64,DOUBLE SFANDARDF,1113,70101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
45dadba2,naFwres服装C,1080,70703,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8bbca63d,日用洗化4（雪本诗、洁沃）D,1088,90904,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b4473e13,希思黎舒护润唇霜,1006,40101,1.17,1.17,326.6667 ,382.2000 ,490.0000 
6da189f0,玉兰油多效修护霜买1送2促销装,7,40101,1.17,1.17,87.7778 ,102.7000 ,130.0000 
5ea39273,莱美 F,637,90702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2f2d27f6,圣罗兰纯色唇釉10CD,1133,40101,1.17,1.17,206.6667 ,241.8000 ,310.0000 
