,kh,Count,Sum,Avg,Min,Max
18240,5e90881e,69,49251.0,713.7826086956521,27.58,4345.0
18241,5e918016,2,1520.0,760.0,300.0,1220.0
18242,5e91d213,6,4356.0,726.0,504.0,1008.0
18243,5e91d59d,10,11725.0,1172.5,300.0,3800.0
18244,5e920d29,10,7380.0,738.0,60.0,1860.0
18245,5e933060,63,100779.0,1599.6666666666667,24.0,7560.0
18246,5e94969c,1,990.0,990.0,990.0,990.0
18247,5e94a47b,22,34557.5,1570.7954545454545,50.0,6544.0
18248,5e969119,1,3694.0,3694.0,3694.0,3694.0
18249,5e9724c3,3,1414.0,471.3333333333333,358.0,598.0
18250,5e985240,10,62744.0,6274.4,1.0,25944.0
18251,5e994260,32,69434.0,2169.8125,134.0,20980.0
18252,5e99932d,100,80271.4,802.7139999999999,1.0,3200.0
18253,5e9b44c8,2,3360.0,1680.0,1680.0,1680.0
18254,5e9c65ee,2,580.0,290.0,240.0,340.0
18255,5e9cadf9,1,230.0,230.0,230.0,230.0
18256,5e9e6118,1,699.0,699.0,699.0,699.0
18257,5e9f09ea,4,4367.0,1091.75,401.0,2453.0
18258,5e9f1ab2,7,5945.0,849.2857142857143,570.0,1329.05
18259,5e9f5d6b,1,500.0,500.0,500.0,500.0
18260,5e9f9593,1,1885.0,1885.0,1885.0,1885.0
18261,5ea08302,2,3769.2,1884.6,1074.6,2694.6
18262,5ea0ab14,10,4998.0,499.8,230.0,900.0
18263,5ea1aef7,1,880.0,880.0,880.0,880.0
18264,5ea2960f,4,2991.0,747.75,300.0,1592.0
18265,5ea2d2f0,2,1190.0,595.0,495.0,695.0
18266,5ea32ed8,3,1220.0,406.6666666666667,224.92,502.19
18267,5ea4d43e,2,28820.0,14410.0,1100.0,27720.0
18268,5ea4d987,15,37705.0,2513.6666666666665,215.44,13770.0
18269,5ea6046e,3,6688.0,2229.3333333333335,1962.0,2533.0
18270,5ea6ca76,3,980.0,326.6666666666667,270.0,420.0
18271,5ea8318e,9,8019.72,891.08,228.0,2187.36
18272,5ea8aeb3,5,1899.0,379.8,29.0,1040.0
18273,5eacda6b,3,1820.0,606.6666666666666,100.0,1080.0
18274,5eafead4,166,132895.0,800.5722891566265,21.88,4500.0
18275,5eb3d4e4,12,7819.0,651.5833333333334,339.0,1422.0
18276,5eb5d421,4,1870.0,467.5,310.0,620.0
18277,5eb6c463,3,2632.0,877.3333333333334,540.0,1272.0
18278,5eba187c,2,5006.0,2503.0,2144.0,2862.0
18279,5eba5691,2,6211.8,3105.9,2050.2,4161.6
18280,5eba85aa,20,18846.52,942.326,160.0,4547.0
18281,5ebaad67,1,1481.76,1481.76,1481.76,1481.76
18282,5ebacf49,2,800.0,400.0,310.0,490.0
18283,5ebaf4d0,1,320.0,320.0,320.0,320.0
18284,5ebc1eda,4,1160.0,290.0,170.0,330.0
18285,5ebd07ff,11,66657.0,6059.727272727273,1143.0,30000.0
18286,5ebd3636,1,895.0,895.0,895.0,895.0
18287,5ebdf7ab,27,31904.8,1181.6592592592592,2.86,3933.8
18288,5ebe732a,271,347263.9400000001,1281.4167527675281,18.0,62310.0
18289,5ebefbc3,12,31312.0,2609.3333333333335,21.08,7110.0
18290,5ec08085,37,69264.75,1872.0202702702702,46.0,8991.0
18291,5ec0fda7,6,7425.0,1237.5,900.0,1590.0
18292,5ec34c13,5,2382.0,476.4,276.0,594.0
18293,5ec41f36,9,6936.0,770.6666666666666,161.0,2099.0
18294,5ec4c1d0,1,398.0,398.0,398.0,398.0
18295,5ec6c4c4,29,90228.11999999998,3111.31448275862,226.0,16112.7
18296,5ec75c7a,1,1620.0,1620.0,1620.0,1620.0
18297,5ec80a06,3,3622.0,1207.3333333333333,830.0,1894.0
18298,5ec8355a,5,3635.0,727.0,300.0,1100.0
18299,5ec96c0c,4,6373.0,1593.25,195.0,5488.0
18300,5ecc7125,3,2080.0,693.3333333333334,350.0,1050.0
18301,5ed0c76e,3,3671.0,1223.6666666666667,432.0,2807.0
18302,5ed2689e,2,2096.0,1048.0,1028.0,1068.0
18303,5ed2fc41,10,9064.8,906.4799999999999,50.0,3486.0
18304,5ed39b5e,2,550.5,275.25,220.5,330.0
18305,5ed4f8ee,27,46340.5,1716.3148148148148,250.0,4020.5
18306,5ed7ed19,7,3150.0,450.0,300.0,990.0
18307,5edaae94,8,8689.5,1086.1875,440.0,1665.22
18308,5ede2ae9,16,20145.0,1259.0625,95.0,4242.0
18309,5ee2c1fd,10,17650.3,1765.03,263.0,8694.0
18310,5ee3801b,1,675.0,675.0,675.0,675.0
18311,5ee535f7,53,107541.8,2029.090566037736,1.8,19710.0
18312,5ee5f395,37,66481.5,1796.7972972972973,215.0,5652.0
18313,5ee8c612,5,39942.0,7988.4,135.0,24445.0
18314,5eea88f0,63,52415.0,831.984126984127,36.0,3890.26
18315,5eea9e06,1,1368.0,1368.0,1368.0,1368.0
18316,5eeaf390,5,3015.0,603.0,480.0,695.0
18317,5eed68ad,3,1600.0,533.3333333333334,370.0,780.0
18318,5eefbeff,1,310.0,310.0,310.0,310.0
18319,5ef0fbb3,7,6375.0,910.7142857142857,320.0,1340.0
18320,5ef13c79,23,35000.4,1521.7565217391304,44.1,4165.0
18321,5ef1f2ef,2,6650.0,3325.0,2550.0,4100.0
18322,5ef4c749,14,20159.0,1439.9285714285713,53.0,2716.0
18323,5ef54f50,6,7154.0,1192.3333333333333,619.0,2650.0
18324,5ef6618e,28,62648.60000000001,2237.4500000000003,79.8,19999.8
18325,5ef8a846,1,298.0,298.0,298.0,298.0
18326,5ef8d436,16,11415.0,713.4375,150.0,3900.0
18327,5efbb0f2,2,367.0,183.5,168.0,199.0
18328,5efbbb9a,4,5750.0,1437.5,980.0,2600.0
18329,5eff6fc3,20,22018.0,1100.9,169.0,3486.0
18330,5f00005b,2,5094.0,2547.0,2412.0,2682.0
18331,5f044d90,2,298.0,149.0,132.41,165.59
18332,5f04bae9,28,59102.1,2110.7892857142856,22.07,21222.0
18333,5f053824,1,882.0,882.0,882.0,882.0
18334,5f054095,29,28217.7,973.0241379310345,15.3,3696.0
18335,5f05b2f1,14,18512.800000000003,1322.3428571428574,59.0,5335.2
18336,5f0b166d,8,7470.0,933.75,58.0,2488.0
18337,5f0b6f6f,11,7195.0,654.0909090909091,210.0,1080.0
18338,5f0d2fe0,4,24943.0,6235.75,1600.0,15680.0
18339,5f0e7518,97,149928.79000000007,1545.65762886598,25.81,7992.0
18340,5f0eefaa,3,1650.0,550.0,475.0,600.0
18341,5f0f5718,370,226589.90000000002,612.4051351351352,18.15,9180.0
18342,5f0fee31,10,7493.0,749.3,100.0,2900.0
18343,5f12b996,7,3065.0,437.85714285714283,140.0,1080.0
18344,5f13aeca,1,6417.0,6417.0,6417.0,6417.0
18345,5f14ad4a,1,2696.0,2696.0,2696.0,2696.0
18346,5f15036b,1,3750.0,3750.0,3750.0,3750.0
18347,5f1585b5,14,10356.0,739.7142857142857,40.0,2100.0
18348,5f17e643,54,80642.5,1493.3796296296296,30.0,4950.0
18349,5f19c44c,14,36186.0,2584.714285714286,89.0,17700.0
18350,5f1c61d0,1,1520.0,1520.0,1520.0,1520.0
18351,5f2236ab,17,6680.46,392.9682352941177,0.02,978.53
18352,5f22c590,4,4430.0,1107.5,210.0,1775.0
18353,5f269bc4,3,5130.0,1710.0,350.0,3300.0
18354,5f295e20,1,704.7,704.7,704.7,704.7
18355,5f2c9096,6,4727.3,787.8833333333333,97.98,1441.8
18356,5f2d0e69,15,8330.5,555.3666666666667,216.0,990.0
18357,5f2db242,24,42594.0,1774.75,560.0,4482.0
18358,5f2e0413,2,1043.04,521.52,359.0,684.04
18359,5f2efdf3,10,4315.0,431.5,30.0,780.0
18360,5f30ec6f,175,414716.48,2369.808457142857,24.19,15264.0
18361,5f3231c8,4,2770.0,692.5,85.0,1240.0
18362,5f341218,11,6357.0,577.9090909090909,98.0,1293.0
18363,5f3490ea,15,33798.24,2253.216,79.0,14127.0
18364,5f39b2a7,4,2650.0,662.5,360.0,1090.0
18365,5f3a5630,7,5877.0,839.5714285714286,196.0,1990.0
18366,5f3bffa7,8,5194.0,649.25,24.0,2173.0
18367,5f3c41cc,1,909.0,909.0,909.0,909.0
18368,5f3cde6f,1,695.0,695.0,695.0,695.0
18369,5f3e493e,8,11411.0,1426.375,299.0,2304.0
18370,5f40a8a0,4,3650.0,912.5,654.28,1180.0
18371,5f417c47,36,14259.0,396.0833333333333,18.0,1971.0
18372,5f420588,5,1850.0,370.0,235.0,485.0
18373,5f429078,1,2559.0,2559.0,2559.0,2559.0
18374,5f432ee0,8,5098.0,637.25,239.0,1540.0
18375,5f44ff7c,4,6390.0,1597.5,700.0,3740.0
18376,5f451ed6,3,1889.0,629.6666666666666,299.0,935.0
18377,5f4608f5,2,1170.0,585.0,390.0,780.0
18378,5f4618b4,1,14400.0,14400.0,14400.0,14400.0
18379,5f483ea8,4,10790.0,2697.5,596.51,4850.0
18380,5f48a8de,8,1216.0,152.0,32.0,245.0
18381,5f4b0586,1,1746.0,1746.0,1746.0,1746.0
18382,5f4c8757,2,6820.0,3410.0,3260.0,3560.0
18383,5f4dd19b,24,11409.0,475.375,45.0,1396.0
18384,5f4fb93d,2,4238.0,2119.0,639.0,3599.0
18385,5f53f58e,1,2421.0,2421.0,2421.0,2421.0
18386,5f5436a5,2,3304.0,1652.0,532.0,2772.0
18387,5f56114d,1,60.0,60.0,60.0,60.0
18388,5f5617af,27,44499.0,1648.111111111111,20.0,20000.0
18389,5f5645f0,3,8182.799999999999,2727.6,2294.1,3594.6
18390,5f57e746,6,5047.0,841.1666666666666,299.0,1590.0
18391,5f592ec2,2,810.0,405.0,320.0,490.0
18392,5f595e72,64,87187.95999999999,1362.3118749999999,17.78,14333.4
18393,5f5b14c8,21,14395.0,685.4761904761905,175.0,1680.0
18394,5f5b2225,2,945.0,472.5,270.0,675.0
18395,5f5ceb5c,24,21628.0,901.1666666666666,15.46,2312.0
18396,5f6119ac,5,2370.0,474.0,140.0,690.0
18397,5f624c0c,1,270.0,270.0,270.0,270.0
18398,5f663893,4,11709.0,2927.25,1609.0,4500.0
18399,5f670381,2,6508.0,3254.0,1199.0,5309.0
18400,5f6725c8,72,58643.54,814.4936111111111,38.0,5450.0
18401,5f6af7ee,1,333.2,333.2,333.2,333.2
18402,5f6b21e2,3,1160.0,386.6666666666667,320.0,510.0
18403,5f6cccb7,5,2350.0,470.0,280.0,800.0
18404,5f6f6cc1,26,71960.40000000001,2767.7076923076925,220.31,16500.0
18405,5f713dc8,2,28260.0,14130.0,13770.0,14490.0
18406,5f7147b2,1,66.0,66.0,66.0,66.0
18407,5f716ed6,7,17454.0,2493.4285714285716,1014.0,5100.0
18408,5f724352,1,2460.0,2460.0,2460.0,2460.0
18409,5f7372e2,2,1080.0,540.0,500.0,580.0
18410,5f73b910,6,3660.0,610.0,50.0,1520.0
18411,5f762700,1,2798.0,2798.0,2798.0,2798.0
18412,5f771f81,10,16413.0,1641.3,211.0,6133.0
18413,5f79da06,2,490.0,245.0,230.0,260.0
18414,5f7ade4e,5,17306.0,3461.2,2396.81,4256.94
18415,5f7b04e1,2,750.0,375.0,375.0,375.0
18416,5f7b89f8,12,19088.0,1590.6666666666667,320.0,4100.0
18417,5f7cedac,1,2641.0,2641.0,2641.0,2641.0
18418,5f7ddba4,12,12360.0,1030.0,300.0,2600.0
18419,5f7fb3de,8,4361.0,545.125,367.5,862.4
18420,5f8110eb,14,44594.0,3185.285714285714,40.0,10242.0
18421,5f858e8e,1,570.0,570.0,570.0,570.0
18422,5f87a516,13,21060.0,1620.0,270.0,9720.0
18423,5f88470c,1,19600.0,19600.0,19600.0,19600.0
18424,5f888a42,8,3681.0,460.125,300.0,600.0
18425,5f8a51fd,34,10037.0,295.20588235294116,102.0,978.0
18426,5f8b2e05,1,300.0,300.0,300.0,300.0
18427,5f8bff49,57,46160.0,809.8245614035088,3.63,3800.0
18428,5f8c2052,2,1499.0,749.5,695.0,804.0
18429,5f8c914a,42,81838.59000000001,1948.5378571428573,17.8,7197.0
18430,5f8e213e,1,17550.0,17550.0,17550.0,17550.0
18431,5f8e24e6,18,31072.0,1726.2222222222222,39.0,6962.0
18432,5f8f3322,1,1883.0,1883.0,1883.0,1883.0
18433,5f917426,24,9909.0,412.875,75.56,1100.0
18434,5f93998d,18,40526.0,2251.4444444444443,280.0,4851.0
18435,5f954bbd,1,4161.0,4161.0,4161.0,4161.0
18436,5f974aec,1,803.6,803.6,803.6,803.6
18437,5f990693,1,620.0,620.0,620.0,620.0
18438,5f9aaba1,7,4670.0,667.1428571428571,270.0,1180.0
18439,5f9ad6b6,2,796.0,398.0,298.0,498.0
18440,5f9ca820,15,10340.0,689.3333333333334,95.0,1070.0
18441,5f9d9a1a,1,275.0,275.0,275.0,275.0
18442,5f9dacf5,16,9271.0,579.4375,65.0,3980.0
18443,5f9f6fb9,4,3568.0,892.0,8.0,2120.0
18444,5f9f9e63,1,262.0,262.0,262.0,262.0
18445,5fa015c4,2,1650.0,825.0,815.73,834.27
18446,5fa050b6,1,2250.0,2250.0,2250.0,2250.0
18447,5fa090b8,3,3395.0,1131.6666666666667,750.0,1340.0
18448,5fa2043a,1,3010.0,3010.0,3010.0,3010.0
18449,5fa25830,1,1404.0,1404.0,1404.0,1404.0
18450,5fa33601,1,2592.0,2592.0,2592.0,2592.0
18451,5fa484b4,4,4680.0,1170.0,350.0,1700.0
18452,5fa97c75,1,1447.0,1447.0,1447.0,1447.0
18453,5fab8e4d,14,21620.0,1544.2857142857142,236.6,3800.0
18454,5fb03731,14,5366.0,383.2857142857143,46.0,1173.0
18455,5fb17532,24,45387.0,1891.125,59.0,6085.0
18456,5fb25e7a,3,10024.0,3341.3333333333335,2120.0,5520.0
18457,5fb384a5,40,38124.0,953.1,90.0,4824.0
18458,5fb3e655,4,13028.0,3257.0,2052.0,6782.0
18459,5fb5ee54,1,421.0,421.0,421.0,421.0
18460,5fb6fc47,2,3096.8,1548.4,1352.4,1744.4
18461,5fb74754,31,31339.2,1010.941935483871,30.0,2235.0
18462,5fb82ba1,57,47591.59999999999,834.9403508771928,42.0,2974.0
18463,5fb84133,51,112152.0,2199.0588235294117,9.05,9680.0
18464,5fba100f,55,96987.12000000001,1763.402181818182,46.8,15381.0
18465,5fba974d,5,2860.0000000000005,572.0000000000001,126.71,859.82
18466,5fba9df2,1,48.0,48.0,48.0,48.0
18467,5fbc49c6,4,4030.0,1007.5,880.0,1150.0
18468,5fbd1ce3,6,48173.8,8028.966666666667,569.0,34850.0
18469,5fbdc860,1,880.0,880.0,880.0,880.0
18470,5fbdddd2,4,5855.0,1463.75,265.0,2500.0
18471,5fc0bce2,2,940.0,470.0,310.0,630.0
18472,5fc14d3c,1,1889.0,1889.0,1889.0,1889.0
18473,5fc40363,1,3168.0,3168.0,3168.0,3168.0
18474,5fcdad0f,2,11379.0,5689.5,2459.0,8920.0
18475,5fcf6288,7,954.0,136.28571428571428,70.0,240.0
18476,5fcff387,1,158.0,158.0,158.0,158.0
18477,5fd02e41,18,8568.6,476.03333333333336,200.0,1720.0
18478,5fd0b54b,2,4521.0,2260.5,1130.0,3391.0
18479,5fd3dd20,1,499.0,499.0,499.0,499.0
18480,5fd4e017,3,2088.0,696.0,64.0,1698.0
18481,5fd6474d,1,2032.0,2032.0,2032.0,2032.0
18482,5fd66d71,1,3088.0,3088.0,3088.0,3088.0
18483,5fd703df,1,698.0,698.0,698.0,698.0
18484,5fd8276a,1,899.0,899.0,899.0,899.0
18485,5fd84c1a,19,52438.7,2759.931578947368,39.0,7473.0
18486,5fdde53d,6,4040.0,673.3333333333334,48.0,1884.0
18487,5fdecb72,32,16836.0,526.125,200.0,1176.0
18488,5fe10fae,22,23227.0,1055.7727272727273,78.54,2691.0
18489,5fe2e23c,43,49640.9,1154.4395348837209,49.5,2490.0
18490,5fe36674,1,882.0,882.0,882.0,882.0
18491,5fe44cd0,2,740.0,370.0,320.0,420.0
18492,5fe472ca,1,540.0,540.0,540.0,540.0
18493,5fe56aa6,12,7371.0,614.25,90.0,2412.0
18494,5fe56b3f,3,1347.0,449.0,262.0,755.0
18495,5fe5ee79,1,1370.0,1370.0,1370.0,1370.0
18496,5fe7717c,2,2544.0,1272.0,64.0,2480.0
18497,5fe7b91b,1,830.0,830.0,830.0,830.0
18498,5fe7e89b,3,620.0,206.66666666666666,142.08,279.86
18499,5fe9ab55,52,14167.0,272.4423076923077,2.41,820.0
18500,5fea0d86,12,3266.0,272.1666666666667,148.0,600.0
18501,5fed9c67,18,38013.119999999995,2111.8399999999997,60.0,8323.0
18502,5fee4508,1,1499.0,1499.0,1499.0,1499.0
18503,5fee6ff3,4,2140.0,535.0,530.0,540.0
18504,5fef9304,1,1432.0,1432.0,1432.0,1432.0
18505,5ff2c0ca,1,922.0,922.0,922.0,922.0
18506,5ff3c17b,1,809.0,809.0,809.0,809.0
18507,5ff4b35a,14,9247.4,660.5285714285714,300.0,931.0
18508,5ff74f3f,2,5400.0,2700.0,1750.0,3650.0
18509,5ff79060,1,617.4,617.4,617.4,617.4
18510,5ff907bf,4,18134.0,4533.5,128.0,10256.0
18511,5ff90c7d,7,2010.0,287.14285714285717,180.0,520.0
18512,5ff958e3,5,6680.0,1336.0,320.0,2980.0
18513,5ff9ec28,6,5960.5,993.4166666666666,108.0,2034.0
18514,5ff9f9e3,1,3360.0,3360.0,3360.0,3360.0
18515,5ffaac43,1,8640.0,8640.0,8640.0,8640.0
18516,5ffb4e0d,1,900.0,900.0,900.0,900.0
18517,5ffc5f25,2,5600.0,2800.0,150.0,5450.0
18518,5ffcf89a,2,4725.0,2362.5,2142.0,2583.0
18519,5ffd2848,9,2501.9400000000005,277.9933333333334,156.8,548.8
18520,5ffdf743,20,23723.42,1186.1709999999998,202.5,3486.0
18521,6.02E+199,2,3700.0,1850.0,1850.0,1850.0
18522,6.06E+07,5,12758.0,2551.6,420.0,4788.0
18523,6.12E+61,3,930.0,310.0,260.0,390.0
18524,6.14E+09,23,14405.0,626.304347826087,90.0,1280.0
18525,6.14E+90,2,4839.0,2419.5,1799.0,3040.0
18526,6.19E+60,1,320.0,320.0,320.0,320.0
18527,6.24E+54,8,4570.0,571.25,390.0,890.0
18528,6.28E+10,7,3380.0,482.85714285714283,240.0,650.0
18529,6.34E+13,7,5555.0,793.5714285714286,300.0,1480.0
18530,6.38E+38,7,12177.0,1739.5714285714287,475.0,3599.0
18531,6.40E+09,1,1551.6,1551.6,1551.6,1551.6
18532,6.46E+163,4,9390.0,2347.5,765.55,3682.34
18533,6.47E+78,1,784.0,784.0,784.0,784.0
18534,6.48E+08,15,21945.0,1463.0,30.0,7800.0
18535,6.56E+05,2,4240.0,2120.0,1390.0,2850.0
18536,6.59E+05,3,16675.0,5558.333333333333,1070.0,8955.0
18537,6.64E+78,3,1954.0,651.3333333333334,499.0,950.0
18538,6.66E+110,12,23653.0,1971.0833333333333,480.0,11085.0
18539,6.77E+21,17,13095.0,770.2941176470588,270.0,1580.0
18540,6.80E+14,5,892.0,178.4,24.55,413.76
18541,6.81E+36,4,2190.0,547.5,230.0,890.0
18542,6.81E+79,1,3276.0,3276.0,3276.0,3276.0
18543,6.90E+23,5,5248.0,1049.6,390.0,1980.0
18544,6.91E+81,1,1316.0,1316.0,1316.0,1316.0
18545,6.95E+09,61,69355.0,1136.967213114754,2.0,11218.0
18546,6.96E+52,1,11340.0,11340.0,11340.0,11340.0
18547,6.99E+06,3,14512.0,4837.333333333333,2332.0,9795.0
18548,6.99E+07,8,1791.0,223.875,14.21,1154.54
18549,60007321,3,1354.5,451.5,288.0,612.0
18550,600119b6,35,24333.500000000004,695.2428571428572,138.0,3980.0
18551,60035d8d,6,14781.0,2463.5,1188.0,6560.0
18552,6006c93c,6,5830.0,971.6666666666666,250.0,2160.0
18553,60074060,3,23032.0,7677.333333333333,220.0,22132.0
18554,60089e4a,2,640.0,320.0,320.0,320.0
18555,6009d157,4,1815.0,453.75,320.0,600.0
18556,600d2229,7,8640.0,1234.2857142857142,450.0,2680.0
18557,601051ed,12,3694.0,307.8333333333333,68.0,870.0
18558,601077d7,6,1757.0,292.8333333333333,15.0,538.0
18559,60109461,5,8120.0,1624.0,820.0,2680.0
18560,60115762,1,300.0,300.0,300.0,300.0
18561,6016e9b9,3,2270.0,756.6666666666666,290.0,1220.0
18562,601a61be,4,1145.0,286.25,45.0,390.0
18563,601a6c00,9,26296.2,2921.8,149.0,8892.0
18564,601bfaf8,4,1845.0,461.25,230.0,880.0
18565,601c1967,1,1298.0,1298.0,1298.0,1298.0
18566,601d5e3f,3,3380.0,1126.6666666666667,780.0,1410.0
18567,601f726a,8,1968.0,246.0,126.0,520.0
18568,60202790,33,12235.0,370.75757575757575,110.0,1232.73
18569,6021e4e2,1,300.0,300.0,300.0,300.0
18570,602231bd,1,1180.0,1180.0,1180.0,1180.0
18571,60237c37,1,335.0,335.0,335.0,335.0
18572,60244617,12,3892.0,324.3333333333333,120.0,702.0
18573,6025c5f3,16,6200.0,387.5,140.0,920.0
18574,602691c7,71,133071.85999999996,1874.251549295774,20.0,8500.0
18575,6028c197,6,2630.0,438.3333333333333,220.0,650.0
18576,60299644,12,27457.199999999997,2288.1,1065.6,4392.0
18577,6029b43c,7,1781.1,254.44285714285712,166.5,313.6
18578,602aa480,35,26096.2,745.6057142857143,98.0,2251.8
18579,602b3671,2,2000.0,1000.0,720.0,1280.0
18580,602c4544,4,3563.0,890.75,607.0,1240.0
18581,602d572e,6,9905.0,1650.8333333333333,300.0,3043.0
18582,6030dd1c,1,270.0,270.0,270.0,270.0
18583,60315ed5,3,1169.0,389.6666666666667,258.0,515.0
18584,6033ae9f,2,890.0,445.0,300.0,590.0
18585,6033e875,2,3198.0,1599.0,1499.0,1699.0
18586,60347ef6,5,8758.0,1751.6,460.0,3329.0
18587,6037162f,6,5360.0,893.3333333333334,270.0,2680.0
18588,60375498,6,2070.0,345.0,20.0,570.0
18589,60383725,2,881.0,440.5,46.0,835.0
18590,603b31d3,9,4125.999999999999,458.44444444444434,93.33,1568.0
18591,603df57a,21,16817.0,800.8095238095239,90.0,2412.0
18592,603fd023,22,37183.0,1690.1363636363637,140.0,6468.0
18593,604097b0,107,165971.3,1551.1336448598129,26.85,7586.44
18594,60433c11,3,5249.0,1749.6666666666667,882.0,3305.0
18595,604532c3,1,850.0,850.0,850.0,850.0
18596,60459b4f,31,47267.6,1524.7612903225806,239.0,4856.4
18597,6046289a,6,4750.0,791.6666666666666,280.0,1280.0
18598,6047dcc9,4,2180.0,545.0,360.0,620.0
18599,60494a04,14,25694.3,1835.3071428571427,270.0,5844.6
18600,604a2b90,1,698.0,698.0,698.0,698.0
18601,604a7d45,3,667.0,222.33333333333334,65.0,450.0
18602,604f0716,291,502929.1399999997,1728.2788316151193,9.37,23654.0
18603,604f3360,9,2877.0,319.6666666666667,220.0,690.0
18604,604f9ffb,6,7971.0,1328.5,806.0,1970.0
18605,6051b902,3,763.0,254.33333333333334,161.0,390.0
18606,60590cf1,1,680.0,680.0,680.0,680.0
18607,605a44b0,72,74646.5,1036.7569444444443,100.0,3420.0
18608,605abe97,1,3645.0,3645.0,3645.0,3645.0
18609,605cd9ae,24,26518.8,1104.95,8.0,13662.0
18610,606125f5,1,1060.0,1060.0,1060.0,1060.0
18611,606386b1,3,308.0,102.66666666666667,15.0,179.0
18612,6063a3cb,3,3898.0,1299.3333333333333,458.0,2400.0
18613,60676b6b,1,2142.0,2142.0,2142.0,2142.0
18614,60679c5c,3,745.0,248.33333333333334,205.0,295.0
18615,60685efe,2,3380.0,1690.0,53.0,3327.0
18616,606b47ad,5,8970.9,1794.1799999999998,358.0,3086.0
18617,6070722b,8,6595.0,824.375,350.0,1280.0
18618,60708dc4,52,42495.000000000015,817.2115384615388,7.52,1915.31
18619,6070e5a7,1,320.0,320.0,320.0,320.0
18620,60763657,1,1250.0,1250.0,1250.0,1250.0
18621,6079e4e4,3,1600.0,533.3333333333334,470.0,610.0
18622,607bd6fb,2,29280.0,14640.0,2280.0,27000.0
18623,607c7cde,4,2590.0,647.5,200.0,1070.0
18624,607e8dc6,1,1263.0,1263.0,1263.0,1263.0
18625,6081277b,10,13907.0,1390.7,310.0,3860.0
18626,6081e59f,4,1405.0,351.25,239.0,438.0
18627,6088a85c,1,1329.0,1329.0,1329.0,1329.0
18628,6088b652,8,6005.0,750.625,237.69,1388.91
18629,608968c0,7,22070.0,3152.8571428571427,1500.0,7383.0
18630,608a0ef0,25,8166.0,326.64,52.0,972.0
18631,608a4976,1,320.0,320.0,320.0,320.0
18632,608cce5b,1,1298.0,1298.0,1298.0,1298.0
18633,608e7e7c,3,12806.0,4268.666666666667,1318.0,10000.0
18634,608fd0e1,15,7297.0,486.46666666666664,39.0,3280.0
18635,60903d45,2,1144.0,572.0,518.0,626.0
18636,6091603b,2,1255.0,627.5,610.0,645.0
18637,6092b48d,10,3861.0,386.1,29.0,640.0
18638,60947c90,5,3570.0,714.0,85.14,1980.0
18639,6094c48c,4,3248.0,812.0,549.95,1134.39
18640,6094c550,2,1025.0,512.5,432.0,593.0
18641,6094deff,19,16080.0,846.3157894736842,80.0,2340.0
18642,6099240,7,3330.0,475.7142857142857,300.0,600.0
18643,609a145e,22,32602.399999999998,1481.9272727272726,130.0,3952.8
18644,609cdd32,3,840.0,280.0,145.0,400.0
18645,609d615a,2,665.0,332.5,125.0,540.0
18646,609dcbdf,1,540.0,540.0,540.0,540.0
18647,609ebc73,1,6748.0,6748.0,6748.0,6748.0
18648,60a00ddd,14,8564.3,611.7357142857143,157.5,1940.0
18649,60a1a4fb,2,745.0,372.5,320.0,425.0
18650,60a5a2a5,1,3126.2,3126.2,3126.2,3126.2
18651,60a649c9,4,5719.0,1429.75,348.0,2981.0
18652,60a72390,1,320.0,320.0,320.0,320.0
18653,60a9587a,16,24037.0,1502.3125,58.0,4980.0
18654,60ab4e5e,4,1240.0,310.0,195.0,520.0
18655,60ac38eb,2,480.0,240.0,60.0,420.0
18656,60af1200,13,6938.0,533.6923076923077,234.0,1340.0
18657,60b2d2d9,14,33972.0,2426.5714285714284,98.0,14102.0
18658,60b676a6,22,10093.0,458.77272727272725,119.0,930.0
18659,60b90d55,44,51820.18,1177.7313636363635,8.0,8190.0
18660,60b992ad,9,6040.0,671.1111111111111,175.0,1240.0
18661,60ba3de5,4,1900.0,475.0,250.0,950.0
18662,60bc1406,3,32760.0,10920.0,9810.0,13140.0
18663,60bd62ba,2,2844.0,1422.0,1364.0,1480.0
18664,60be44d3,2,1840.0,920.0,320.0,1520.0
18665,60c29451,38,40392.0,1062.9473684210527,143.0,2639.0
18666,60c2ad49,53,133531.80000000002,2519.4679245283023,51.96,15148.0
18667,60c3e999,9,3528.0,392.0,200.0,718.0
18668,60c5995a,2,10909.0,5454.5,2264.0,8645.0
18669,60c5b313,5,4023.8,804.76,715.4,901.6
18670,60c6a98e,2,1070.0,535.0,300.0,770.0
18671,60c6c0ee,1,52272.0,52272.0,52272.0,52272.0
18672,60c75878,7,3988.0,569.7142857142857,240.0,1528.0
18673,60c758df,6,2580.08,430.0133333333333,239.0,685.02
18674,60c8bf0a,1,1880.0,1880.0,1880.0,1880.0
18675,60d10bc1,15,9455.0,630.3333333333334,320.0,1090.0
18676,60d25304,1,320.0,320.0,320.0,320.0
18677,60d2994f,5,5671.0,1134.2,65.0,4434.0
18678,60d3aac0,15,6335.0,422.3333333333333,59.0,798.0
18679,60d3b6fe,2,600.0,300.0,300.0,300.0
18680,60d3eb73,12,84236.0,7019.666666666667,306.0,57600.0
18681,60d8a22d,7,12987.400000000001,1855.3428571428574,1588.0,2149.2
18682,60d9639f,8,9452.0,1181.5,110.0,4046.0
18683,60dad9f0,5,4332.0,866.4,144.0,2550.0
